DE_id        	Tinlet       	StrainRate   
1.365700E+04 	1.500000E+03 	3.700000E+01 
1.365800E+04 	1.500000E+03 	3.700000E+01 
1.367700E+04 	1.500000E+03 	3.700000E+01 
1.368600E+04 	1.500000E+03 	3.700000E+01 
1.369400E+04 	1.500000E+03 	3.700000E+01 
1.370600E+04 	1.500000E+03 	3.700000E+01 
1.372400E+04 	1.500000E+03 	3.700000E+01 
1.373400E+04 	1.500000E+03 	3.700000E+01 
1.378300E+04 	1.500000E+03 	3.700000E+01 
1.380900E+04 	1.500000E+03 	3.700000E+01 
1.382100E+04 	1.500000E+03 	3.700000E+01 
1.396200E+04 	1.500000E+03 	3.700000E+01 
1.398000E+04 	1.500000E+03 	3.700000E+01 
1.399300E+04 	1.500000E+03 	3.700000E+01 
1.399600E+04 	1.500000E+03 	3.700000E+01 
1.400500E+04 	1.500000E+03 	3.700000E+01 
1.406800E+04 	1.500000E+03 	3.700000E+01 
1.408300E+04 	1.500000E+03 	3.700000E+01 
1.411200E+04 	1.500000E+03 	3.700000E+01 
1.412600E+04 	1.500000E+03 	3.700000E+01 
1.412700E+04 	1.500000E+03 	3.700000E+01 
1.417000E+04 	1.500000E+03 	3.700000E+01 
1.418800E+04 	1.500000E+03 	3.700000E+01 
1.419100E+04 	1.500000E+03 	3.700000E+01 
1.423000E+04 	1.500000E+03 	3.700000E+01 
1.423700E+04 	1.500000E+03 	3.700000E+01 
1.429100E+04 	1.500000E+03 	3.700000E+01 
1.431700E+04 	1.500000E+03 	3.700000E+01 
1.431800E+04 	1.500000E+03 	3.700000E+01 
1.432800E+04 	1.500000E+03 	3.700000E+01 
1.434400E+04 	1.500000E+03 	3.700000E+01 
1.434500E+04 	1.500000E+03 	3.700000E+01 
1.435500E+04 	1.500000E+03 	3.700000E+01 
1.437600E+04 	1.500000E+03 	3.700000E+01 
1.438100E+04 	1.500000E+03 	3.700000E+01 
1.441600E+04 	1.500000E+03 	3.700000E+01 
1.441900E+04 	1.500000E+03 	3.700000E+01 
1.447900E+04 	1.500000E+03 	3.700000E+01 
1.449400E+04 	1.500000E+03 	3.700000E+01 
1.450100E+04 	1.500000E+03 	3.600000E+01 
1.452300E+04 	1.500000E+03 	3.700000E+01 
1.458100E+04 	1.500000E+03 	3.700000E+01 
1.464300E+04 	1.500000E+03 	3.700000E+01 
1.466700E+04 	1.500000E+03 	3.700000E+01 
1.469900E+04 	1.500000E+03 	3.700000E+01 
1.472700E+04 	1.500000E+03 	3.700000E+01 
1.473900E+04 	1.500000E+03 	3.700000E+01 
1.475900E+04 	1.500000E+03 	3.700000E+01 
1.476700E+04 	1.500000E+03 	3.700000E+01 
1.477100E+04 	1.500000E+03 	3.700000E+01 
1.480400E+04 	1.500000E+03 	3.600000E+01 
1.483200E+04 	1.500000E+03 	3.700000E+01 
1.486400E+04 	1.500000E+03 	3.700000E+01 
1.490900E+04 	1.500000E+03 	3.700000E+01 
1.491500E+04 	1.500000E+03 	3.700000E+01 
1.492300E+04 	1.500000E+03 	3.700000E+01 
1.494900E+04 	1.500000E+03 	3.700000E+01 
1.497100E+04 	1.500000E+03 	3.700000E+01 
1.499900E+04 	1.500000E+03 	3.700000E+01 
1.506500E+04 	1.500000E+03 	3.700000E+01 
1.507800E+04 	1.500000E+03 	3.700000E+01 
1.508200E+04 	1.500000E+03 	3.700000E+01 
1.508300E+04 	1.500000E+03 	3.700000E+01 
1.508900E+04 	1.500000E+03 	3.700000E+01 
1.510600E+04 	1.500000E+03 	3.700000E+01 
1.511500E+04 	1.500000E+03 	3.700000E+01 
1.514000E+04 	1.500000E+03 	3.700000E+01 
1.514100E+04 	1.500000E+03 	3.700000E+01 
1.519800E+04 	1.500000E+03 	3.700000E+01 
1.524600E+04 	1.500000E+03 	3.700000E+01 
1.525300E+04 	1.500000E+03 	3.700000E+01 
1.526400E+04 	1.500000E+03 	3.700000E+01 
1.530700E+04 	1.500000E+03 	3.600000E+01 
1.535800E+04 	1.500000E+03 	3.700000E+01 
1.536500E+04 	1.500000E+03 	3.700000E+01 
1.539900E+04 	1.500000E+03 	3.700000E+01 
1.540700E+04 	1.500000E+03 	3.700000E+01 
1.544400E+04 	1.500000E+03 	3.700000E+01 
1.550500E+04 	1.500000E+03 	3.700000E+01 
1.558100E+04 	1.500000E+03 	3.700000E+01 
1.558200E+04 	1.500000E+03 	3.700000E+01 
1.562400E+04 	1.500000E+03 	3.700000E+01 
1.562700E+04 	1.500000E+03 	3.700000E+01 
1.563000E+04 	1.500000E+03 	3.700000E+01 
1.563400E+04 	1.500000E+03 	3.700000E+01 
1.563500E+04 	1.500000E+03 	3.700000E+01 
1.563900E+04 	1.500000E+03 	3.700000E+01 
1.566100E+04 	1.500000E+03 	3.700000E+01 
1.568100E+04 	1.500000E+03 	3.700000E+01 
1.570900E+04 	1.500000E+03 	3.700000E+01 
1.571900E+04 	1.500000E+03 	3.700000E+01 
1.575300E+04 	1.500000E+03 	3.700000E+01 
1.576000E+04 	1.500000E+03 	3.700000E+01 
1.578900E+04 	1.500000E+03 	3.700000E+01 
1.579000E+04 	1.500000E+03 	3.700000E+01 
1.580200E+04 	1.500000E+03 	3.700000E+01 
1.583500E+04 	1.500000E+03 	3.700000E+01 
1.588300E+04 	1.500000E+03 	3.700000E+01 
1.589200E+04 	1.500000E+03 	3.700000E+01 
1.590200E+04 	1.500000E+03 	3.700000E+01 
1.590600E+04 	1.500000E+03 	3.700000E+01 
1.592600E+04 	1.500000E+03 	3.700000E+01 
1.593700E+04 	1.500000E+03 	3.700000E+01 
1.605400E+04 	1.500000E+03 	3.700000E+01 
1.605800E+04 	1.500000E+03 	3.700000E+01 
1.606600E+04 	1.500000E+03 	3.700000E+01 
1.607800E+04 	1.500000E+03 	3.700000E+01 
1.609800E+04 	1.500000E+03 	3.700000E+01 
1.612200E+04 	1.500000E+03 	3.700000E+01 
1.615900E+04 	1.500000E+03 	3.700000E+01 
1.616100E+04 	1.500000E+03 	3.700000E+01 
1.620100E+04 	1.500000E+03 	3.700000E+01 
1.621800E+04 	1.500000E+03 	3.700000E+01 
1.622400E+04 	1.500000E+03 	3.700000E+01 
1.623400E+04 	1.500000E+03 	3.700000E+01 
1.623500E+04 	1.500000E+03 	3.700000E+01 
1.624000E+04 	1.500000E+03 	3.700000E+01 
1.625400E+04 	1.500000E+03 	3.700000E+01 
1.629200E+04 	1.500000E+03 	3.700000E+01 
1.630800E+04 	1.500000E+03 	3.700000E+01 
1.630900E+04 	1.500000E+03 	3.700000E+01 
1.632000E+04 	1.500000E+03 	3.700000E+01 
1.634200E+04 	1.500000E+03 	3.700000E+01 
1.636300E+04 	1.500000E+03 	3.700000E+01 
1.636400E+04 	1.500000E+03 	3.700000E+01 
1.637100E+04 	1.500000E+03 	3.700000E+01 
1.638400E+04 	1.500000E+03 	3.700000E+01 
1.639800E+04 	1.500000E+03 	3.700000E+01 
1.641700E+04 	1.500000E+03 	3.700000E+01 
1.646300E+04 	1.500000E+03 	3.700000E+01 
1.650400E+04 	1.500000E+03 	3.700000E+01 
1.652600E+04 	1.500000E+03 	3.700000E+01 
1.653000E+04 	1.500000E+03 	3.700000E+01 
1.656100E+04 	1.500000E+03 	3.700000E+01 
1.656200E+04 	1.500000E+03 	3.600000E+01 
1.656300E+04 	1.500000E+03 	3.700000E+01 
1.656400E+04 	1.500000E+03 	3.700000E+01 
1.656800E+04 	1.500000E+03 	3.700000E+01 
1.657100E+04 	1.500000E+03 	3.700000E+01 
1.659100E+04 	1.500000E+03 	3.700000E+01 
1.661300E+04 	1.500000E+03 	3.700000E+01 
1.666700E+04 	1.500000E+03 	3.700000E+01 
1.667100E+04 	1.500000E+03 	3.700000E+01 
1.669000E+04 	1.500000E+03 	3.700000E+01 
1.670900E+04 	1.500000E+03 	3.700000E+01 
1.671500E+04 	1.500000E+03 	3.700000E+01 
1.672200E+04 	1.500000E+03 	3.700000E+01 
1.672500E+04 	1.500000E+03 	3.600000E+01 
1.672900E+04 	1.500000E+03 	3.700000E+01 
1.676200E+04 	1.500000E+03 	3.700000E+01 
1.678500E+04 	1.500000E+03 	3.700000E+01 
1.683200E+04 	1.500000E+03 	3.700000E+01 
1.684000E+04 	1.500000E+03 	3.700000E+01 
1.685300E+04 	1.500000E+03 	3.700000E+01 
1.685500E+04 	1.500000E+03 	3.700000E+01 
1.685600E+04 	1.500000E+03 	3.700000E+01 
1.685800E+04 	1.500000E+03 	3.700000E+01 
1.686100E+04 	1.500000E+03 	3.700000E+01 
1.687000E+04 	1.500000E+03 	3.700000E+01 
1.688300E+04 	1.500000E+03 	3.700000E+01 
1.689200E+04 	1.500000E+03 	3.600000E+01 
1.690900E+04 	1.500000E+03 	3.700000E+01 
1.698900E+04 	1.500000E+03 	3.700000E+01 
1.699100E+04 	1.500000E+03 	3.700000E+01 
1.699700E+04 	1.500000E+03 	3.700000E+01 
1.700500E+04 	1.500000E+03 	3.700000E+01 
1.701400E+04 	1.500000E+03 	3.700000E+01 
1.701600E+04 	1.500000E+03 	3.700000E+01 
1.702400E+04 	1.500000E+03 	3.700000E+01 
1.703300E+04 	1.500000E+03 	3.700000E+01 
1.703600E+04 	1.500000E+03 	3.700000E+01 
1.705200E+04 	1.500000E+03 	3.700000E+01 
1.707500E+04 	1.500000E+03 	3.700000E+01 
1.708900E+04 	1.500000E+03 	3.700000E+01 
1.713700E+04 	1.500000E+03 	3.700000E+01 
1.713800E+04 	1.500000E+03 	3.700000E+01 
1.714100E+04 	1.500000E+03 	3.700000E+01 
1.714300E+04 	1.500000E+03 	3.700000E+01 
1.715800E+04 	1.500000E+03 	3.700000E+01 
1.716000E+04 	1.500000E+03 	3.700000E+01 
1.716700E+04 	1.500000E+03 	3.700000E+01 
1.716900E+04 	1.500000E+03 	3.700000E+01 
1.720100E+04 	1.500000E+03 	3.700000E+01 
1.720300E+04 	1.500000E+03 	3.700000E+01 
1.720400E+04 	1.500000E+03 	3.700000E+01 
1.722300E+04 	1.500000E+03 	3.700000E+01 
1.723100E+04 	1.500000E+03 	3.700000E+01 
1.723300E+04 	1.500000E+03 	3.700000E+01 
1.724000E+04 	1.500000E+03 	3.700000E+01 
1.724700E+04 	1.500000E+03 	3.700000E+01 
1.730200E+04 	1.500000E+03 	3.700000E+01 
1.731500E+04 	1.500000E+03 	3.700000E+01 
1.732000E+04 	1.500000E+03 	3.700000E+01 
1.732900E+04 	1.500000E+03 	3.700000E+01 
1.735300E+04 	1.500000E+03 	3.700000E+01 
1.736000E+04 	1.500000E+03 	3.700000E+01 
1.736200E+04 	1.500000E+03 	3.700000E+01 
1.736400E+04 	1.500000E+03 	3.700000E+01 
1.737500E+04 	1.500000E+03 	3.700000E+01 
1.739100E+04 	1.500000E+03 	3.600000E+01 
1.739200E+04 	1.500000E+03 	3.700000E+01 
1.739300E+04 	1.500000E+03 	3.700000E+01 
1.741400E+04 	1.500000E+03 	3.700000E+01 
1.743600E+04 	1.500000E+03 	3.700000E+01 
1.744000E+04 	1.500000E+03 	3.700000E+01 
1.744500E+04 	1.500000E+03 	3.700000E+01 
1.745500E+04 	1.500000E+03 	3.700000E+01 
1.746200E+04 	1.500000E+03 	3.700000E+01 
1.746800E+04 	1.500000E+03 	3.700000E+01 
1.748000E+04 	1.500000E+03 	3.700000E+01 
1.748400E+04 	1.500000E+03 	3.700000E+01 
1.749000E+04 	1.500000E+03 	3.700000E+01 
1.749200E+04 	1.500000E+03 	3.700000E+01 
1.753900E+04 	1.500000E+03 	3.700000E+01 
1.754300E+04 	1.500000E+03 	3.700000E+01 
1.756100E+04 	1.500000E+03 	3.700000E+01 
1.761600E+04 	1.500000E+03 	3.700000E+01 
1.762600E+04 	1.500000E+03 	3.700000E+01 
1.763500E+04 	1.500000E+03 	3.700000E+01 
1.764200E+04 	1.500000E+03 	3.700000E+01 
1.764400E+04 	1.500000E+03 	3.700000E+01 
1.764700E+04 	1.500000E+03 	3.700000E+01 
1.765900E+04 	1.500000E+03 	3.700000E+01 
1.766800E+04 	1.500000E+03 	3.700000E+01 
1.767400E+04 	1.500000E+03 	3.700000E+01 
1.767500E+04 	1.500000E+03 	3.700000E+01 
1.768100E+04 	1.500000E+03 	3.700000E+01 
1.770500E+04 	1.500000E+03 	3.700000E+01 
1.770600E+04 	1.500000E+03 	3.700000E+01 
1.774200E+04 	1.500000E+03 	3.700000E+01 
1.777200E+04 	1.500000E+03 	3.700000E+01 
1.778300E+04 	1.500000E+03 	3.700000E+01 
1.778900E+04 	1.500000E+03 	3.700000E+01 
1.779200E+04 	1.500000E+03 	3.700000E+01 
1.781100E+04 	1.500000E+03 	3.700000E+01 
1.781200E+04 	1.500000E+03 	3.700000E+01 
1.782200E+04 	1.500000E+03 	3.700000E+01 
1.782900E+04 	1.500000E+03 	3.700000E+01 
1.783500E+04 	1.500000E+03 	3.700000E+01 
1.783600E+04 	1.500000E+03 	3.600000E+01 
1.787900E+04 	1.500000E+03 	3.700000E+01 
1.788000E+04 	1.500000E+03 	3.700000E+01 
1.789100E+04 	1.500000E+03 	3.700000E+01 
1.789400E+04 	1.500000E+03 	3.700000E+01 
1.789600E+04 	1.500000E+03 	3.700000E+01 
1.792900E+04 	1.500000E+03 	3.700000E+01 
1.795800E+04 	1.500000E+03 	3.700000E+01 
1.796100E+04 	1.500000E+03 	3.700000E+01 
1.798300E+04 	1.500000E+03 	3.700000E+01 
1.798800E+04 	1.500000E+03 	3.700000E+01 
1.799300E+04 	1.500000E+03 	3.700000E+01 
1.799900E+04 	1.500000E+03 	3.700000E+01 
1.802000E+04 	1.500000E+03 	3.700000E+01 
1.802100E+04 	1.500000E+03 	3.700000E+01 
1.805700E+04 	1.500000E+03 	3.700000E+01 
1.806000E+04 	1.500000E+03 	3.700000E+01 
1.812100E+04 	1.500000E+03 	3.700000E+01 
1.813600E+04 	1.500000E+03 	3.700000E+01 
1.814200E+04 	1.500000E+03 	3.700000E+01 
1.814300E+04 	1.500000E+03 	3.700000E+01 
1.814600E+04 	1.500000E+03 	3.700000E+01 
1.815700E+04 	1.500000E+03 	3.700000E+01 
1.816100E+04 	1.500000E+03 	3.700000E+01 
1.816200E+04 	1.500000E+03 	3.700000E+01 
1.816600E+04 	1.500000E+03 	3.700000E+01 
1.819600E+04 	1.500000E+03 	3.700000E+01 
1.824100E+04 	1.500000E+03 	3.700000E+01 
1.824600E+04 	1.500000E+03 	3.700000E+01 
1.824700E+04 	1.500000E+03 	3.700000E+01 
1.830500E+04 	1.500000E+03 	3.700000E+01 
1.830900E+04 	1.500000E+03 	3.700000E+01 
1.831900E+04 	1.500000E+03 	3.700000E+01 
1.834500E+04 	1.500000E+03 	3.700000E+01 
1.834700E+04 	1.500000E+03 	3.700000E+01 
1.834800E+04 	1.500000E+03 	3.700000E+01 
1.835500E+04 	1.500000E+03 	3.700000E+01 
1.836400E+04 	1.500000E+03 	3.600000E+01 
1.836600E+04 	1.500000E+03 	3.600000E+01 
1.836700E+04 	1.500000E+03 	3.700000E+01 
1.836900E+04 	1.500000E+03 	3.700000E+01 
1.837400E+04 	1.500000E+03 	3.700000E+01 
1.842800E+04 	1.500000E+03 	3.700000E+01 
1.843500E+04 	1.500000E+03 	3.700000E+01 
1.845400E+04 	1.500000E+03 	3.700000E+01 
1.847900E+04 	1.500000E+03 	3.700000E+01 
1.848800E+04 	1.500000E+03 	3.700000E+01 
1.851100E+04 	1.500000E+03 	3.700000E+01 
1.852500E+04 	1.500000E+03 	3.700000E+01 
1.853300E+04 	1.500000E+03 	3.700000E+01 
1.853600E+04 	1.500000E+03 	3.700000E+01 
1.854500E+04 	1.500000E+03 	3.700000E+01 
1.859000E+04 	1.500000E+03 	3.700000E+01 
1.860100E+04 	1.500000E+03 	3.700000E+01 
1.860500E+04 	1.500000E+03 	3.700000E+01 
1.861300E+04 	1.500000E+03 	3.700000E+01 
1.861400E+04 	1.500000E+03 	3.700000E+01 
1.863200E+04 	1.500000E+03 	3.700000E+01 
1.863600E+04 	1.500000E+03 	3.700000E+01 
1.868200E+04 	1.500000E+03 	3.700000E+01 
1.869100E+04 	1.500000E+03 	3.700000E+01 
1.869200E+04 	1.500000E+03 	3.700000E+01 
1.870600E+04 	1.500000E+03 	3.700000E+01 
1.871300E+04 	1.500000E+03 	3.700000E+01 
1.872000E+04 	1.500000E+03 	3.700000E+01 
1.874100E+04 	1.500000E+03 	3.700000E+01 
1.876800E+04 	1.500000E+03 	3.600000E+01 
1.877100E+04 	1.500000E+03 	3.700000E+01 
1.877800E+04 	1.500000E+03 	3.700000E+01 
1.879100E+04 	1.500000E+03 	3.700000E+01 
1.881500E+04 	1.500000E+03 	3.700000E+01 
1.883300E+04 	1.500000E+03 	3.700000E+01 
1.883600E+04 	1.500000E+03 	3.700000E+01 
1.884200E+04 	1.500000E+03 	3.700000E+01 
1.884300E+04 	1.500000E+03 	3.700000E+01 
1.884500E+04 	1.500000E+03 	3.700000E+01 
1.884900E+04 	1.500000E+03 	3.700000E+01 
1.885200E+04 	1.500000E+03 	3.700000E+01 
1.886200E+04 	1.500000E+03 	3.700000E+01 
1.888000E+04 	1.500000E+03 	3.700000E+01 
1.889600E+04 	1.500000E+03 	3.700000E+01 
1.890200E+04 	1.500000E+03 	3.700000E+01 
1.890300E+04 	1.500000E+03 	3.700000E+01 
1.891100E+04 	1.500000E+03 	3.700000E+01 
1.891300E+04 	1.500000E+03 	3.700000E+01 
1.891400E+04 	1.500000E+03 	3.700000E+01 
1.891500E+04 	1.500000E+03 	3.700000E+01 
1.892000E+04 	1.500000E+03 	3.700000E+01 
1.892200E+04 	1.500000E+03 	3.700000E+01 
1.893900E+04 	1.500000E+03 	3.700000E+01 
1.894800E+04 	1.500000E+03 	3.700000E+01 
1.895200E+04 	1.500000E+03 	3.700000E+01 
1.895700E+04 	1.500000E+03 	3.500000E+01 
1.895800E+04 	1.500000E+03 	3.700000E+01 
1.897000E+04 	1.500000E+03 	3.700000E+01 
1.898900E+04 	1.500000E+03 	3.700000E+01 
1.899400E+04 	1.500000E+03 	3.700000E+01 
1.901400E+04 	1.500000E+03 	3.700000E+01 
1.902000E+04 	1.500000E+03 	3.700000E+01 
1.902300E+04 	1.500000E+03 	3.700000E+01 
1.902900E+04 	1.500000E+03 	3.700000E+01 
1.903300E+04 	1.500000E+03 	3.700000E+01 
1.904000E+04 	1.500000E+03 	3.700000E+01 
1.906000E+04 	1.500000E+03 	3.700000E+01 
1.906200E+04 	1.500000E+03 	3.700000E+01 
1.906400E+04 	1.500000E+03 	3.700000E+01 
1.909200E+04 	1.500000E+03 	3.700000E+01 
1.910700E+04 	1.500000E+03 	3.700000E+01 
1.911000E+04 	1.500000E+03 	3.700000E+01 
1.912300E+04 	1.500000E+03 	3.700000E+01 
1.912600E+04 	1.500000E+03 	3.700000E+01 
1.912900E+04 	1.500000E+03 	3.700000E+01 
1.913400E+04 	1.500000E+03 	3.700000E+01 
1.914300E+04 	1.500000E+03 	3.700000E+01 
1.918400E+04 	1.500000E+03 	3.700000E+01 
1.918900E+04 	1.500000E+03 	3.700000E+01 
1.919900E+04 	1.500000E+03 	3.700000E+01 
1.920200E+04 	1.500000E+03 	3.700000E+01 
1.920300E+04 	1.500000E+03 	3.700000E+01 
1.920700E+04 	1.500000E+03 	3.700000E+01 
1.921400E+04 	1.500000E+03 	3.700000E+01 
1.922400E+04 	1.500000E+03 	3.700000E+01 
1.922600E+04 	1.500000E+03 	3.700000E+01 
1.923000E+04 	1.500000E+03 	3.700000E+01 
1.923100E+04 	1.500000E+03 	3.700000E+01 
1.923300E+04 	1.500000E+03 	3.700000E+01 
1.925000E+04 	1.500000E+03 	3.700000E+01 
1.926100E+04 	1.500000E+03 	3.600000E+01 
1.926900E+04 	1.500000E+03 	3.700000E+01 
1.927500E+04 	1.500000E+03 	3.700000E+01 
1.927800E+04 	1.500000E+03 	3.700000E+01 
1.928000E+04 	1.500000E+03 	3.700000E+01 
1.933800E+04 	1.500000E+03 	3.700000E+01 
1.935800E+04 	1.500000E+03 	3.700000E+01 
1.936100E+04 	1.500000E+03 	3.700000E+01 
1.937700E+04 	1.500000E+03 	3.700000E+01 
1.937900E+04 	1.500000E+03 	3.700000E+01 
1.938000E+04 	1.500000E+03 	3.700000E+01 
1.938100E+04 	1.500000E+03 	3.700000E+01 
1.938600E+04 	1.500000E+03 	3.700000E+01 
1.938700E+04 	1.500000E+03 	3.700000E+01 
1.939100E+04 	1.500000E+03 	3.700000E+01 
1.939900E+04 	1.500000E+03 	3.700000E+01 
1.940200E+04 	1.500000E+03 	3.700000E+01 
1.940400E+04 	1.500000E+03 	3.700000E+01 
1.940700E+04 	1.500000E+03 	3.700000E+01 
1.941000E+04 	1.500000E+03 	3.700000E+01 
1.941300E+04 	1.500000E+03 	3.700000E+01 
1.942900E+04 	1.500000E+03 	3.700000E+01 
1.943200E+04 	1.500000E+03 	3.700000E+01 
1.943300E+04 	1.500000E+03 	3.700000E+01 
1.944300E+04 	1.500000E+03 	3.600000E+01 
1.944800E+04 	1.500000E+03 	3.700000E+01 
1.945700E+04 	1.500000E+03 	3.700000E+01 
1.949600E+04 	1.500000E+03 	3.700000E+01 
1.951400E+04 	1.500000E+03 	3.700000E+01 
1.951500E+04 	1.500000E+03 	3.700000E+01 
1.953700E+04 	1.500000E+03 	3.700000E+01 
1.953800E+04 	1.500000E+03 	3.700000E+01 
1.954300E+04 	1.500000E+03 	3.700000E+01 
1.954400E+04 	1.500000E+03 	3.700000E+01 
1.954600E+04 	1.500000E+03 	3.600000E+01 
1.954800E+04 	1.500000E+03 	3.700000E+01 
1.955900E+04 	1.500000E+03 	3.700000E+01 
1.956200E+04 	1.500000E+03 	3.700000E+01 
1.956300E+04 	1.500000E+03 	3.700000E+01 
1.957200E+04 	1.500000E+03 	3.700000E+01 
1.958300E+04 	1.500000E+03 	3.700000E+01 
1.959200E+04 	1.500000E+03 	3.600000E+01 
1.959300E+04 	1.500000E+03 	3.600000E+01 
1.959900E+04 	1.500000E+03 	3.700000E+01 
1.960300E+04 	1.500000E+03 	3.700000E+01 
1.961200E+04 	1.500000E+03 	3.700000E+01 
1.965100E+04 	1.500000E+03 	3.700000E+01 
1.966700E+04 	1.500000E+03 	3.700000E+01 
1.967600E+04 	1.500000E+03 	3.700000E+01 
1.968000E+04 	1.500000E+03 	3.700000E+01 
1.969600E+04 	1.500000E+03 	3.700000E+01 
1.969700E+04 	1.500000E+03 	3.600000E+01 
1.969900E+04 	1.500000E+03 	3.700000E+01 
1.970000E+04 	1.500000E+03 	3.700000E+01 
1.970200E+04 	1.500000E+03 	3.700000E+01 
1.971000E+04 	1.500000E+03 	3.700000E+01 
1.971200E+04 	1.500000E+03 	3.700000E+01 
1.971300E+04 	1.500000E+03 	3.700000E+01 
1.971400E+04 	1.500000E+03 	3.700000E+01 
1.971500E+04 	1.500000E+03 	3.700000E+01 
1.971800E+04 	1.500000E+03 	3.700000E+01 
1.972500E+04 	1.500000E+03 	3.700000E+01 
1.973900E+04 	1.500000E+03 	3.700000E+01 
1.974000E+04 	1.500000E+03 	3.700000E+01 
1.975200E+04 	1.500000E+03 	3.700000E+01 
1.975600E+04 	1.500000E+03 	3.600000E+01 
1.976900E+04 	1.500000E+03 	3.700000E+01 
1.977200E+04 	1.500000E+03 	3.700000E+01 
1.977300E+04 	1.500000E+03 	3.700000E+01 
1.977400E+04 	1.500000E+03 	3.700000E+01 
1.978200E+04 	1.500000E+03 	3.700000E+01 
1.982600E+04 	1.500000E+03 	3.700000E+01 
1.984700E+04 	1.500000E+03 	3.700000E+01 
1.986000E+04 	1.500000E+03 	3.700000E+01 
1.987400E+04 	1.500000E+03 	3.700000E+01 
1.987500E+04 	1.500000E+03 	3.700000E+01 
1.987800E+04 	1.500000E+03 	3.700000E+01 
1.988000E+04 	1.500000E+03 	3.700000E+01 
1.988300E+04 	1.500000E+03 	3.700000E+01 
1.988400E+04 	1.500000E+03 	3.700000E+01 
1.988600E+04 	1.500000E+03 	3.600000E+01 
1.988700E+04 	1.500000E+03 	3.600000E+01 
1.989500E+04 	1.500000E+03 	3.700000E+01 
1.991800E+04 	1.500000E+03 	3.700000E+01 
1.992100E+04 	1.500000E+03 	3.700000E+01 
1.994100E+04 	1.500000E+03 	3.700000E+01 
1.994200E+04 	1.500000E+03 	3.700000E+01 
1.995300E+04 	1.500000E+03 	3.700000E+01 
1.995900E+04 	1.500000E+03 	3.700000E+01 
1.996800E+04 	1.500000E+03 	3.700000E+01 
1.999800E+04 	1.500000E+03 	3.700000E+01 
2.000900E+04 	1.500000E+03 	3.700000E+01 
2.002700E+04 	1.500000E+03 	3.700000E+01 
2.003400E+04 	1.500000E+03 	3.700000E+01 
2.004000E+04 	1.500000E+03 	3.700000E+01 
2.004100E+04 	1.500000E+03 	3.700000E+01 
2.004800E+04 	1.500000E+03 	3.700000E+01 
2.004900E+04 	1.500000E+03 	3.700000E+01 
2.005400E+04 	1.500000E+03 	3.700000E+01 
2.005700E+04 	1.500000E+03 	3.700000E+01 
2.006400E+04 	1.500000E+03 	3.700000E+01 
2.008400E+04 	1.500000E+03 	3.700000E+01 
2.009100E+04 	1.500000E+03 	3.700000E+01 
2.010100E+04 	1.500000E+03 	3.700000E+01 
2.010500E+04 	1.500000E+03 	3.700000E+01 
2.010700E+04 	1.500000E+03 	3.700000E+01 
2.010900E+04 	1.500000E+03 	3.600000E+01 
2.011000E+04 	1.500000E+03 	3.600000E+01 
2.011400E+04 	1.500000E+03 	3.700000E+01 
